State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,19,Tioga County Fox Road Culvert Assessment Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,20,Suffolk County Lake Ronkonkoma Wastewater Treatment Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,21,Town of Shelter Island Wastewater Treatment Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,22,Allegany County Philips Creek Streambank Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,23,Franklin County Streambank Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,24,Town of Willsboro Reber Road Culvert Replacement Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,25,Erie County Seneca Bluffs Green Infrastructure Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,26,Madison County Oneida Lake Watershed Streambank Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,27,Warren County Town of Queensbury Culvert Replacement Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,28,Town of Sandy Creek Lake Ontario Shoreline Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,29,Cayuga County Owasco Lake Watershed Culvert Assessment Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,30,Village of Newark Perkins Park Green Infrastructure Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,31,Village of Southampton Agawam Lake Dredging Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,32,Washington County Farley Road Streambank Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,33,Essex County Tin Pan Alley Green Infrastructure Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,34,Seneca County Cayuga Lake Culvert Replacement Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,35,Town of Stillwater Saratoga Lake Green Infrastructure Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,36,Town of Keene Culvert Replacement Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,37,Washington County Halfway Creek Streambank Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,38,Washington County Highway Department Green Infrastructure Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,39,Town of Evans Lake Erie Shoreline Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,40,Franklin County Salmon River Culvert Assessment Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,41,Village of Piermont Sparkill Creek Streambank Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,42,Town of Shelter Island Fresh Pond In-Waterbody Control of Nutrients Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,43,Village of Sea Cliff Culvert Assessment Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,44,Warren County Town of Hague Culvert Replacement Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,45,Allegany County Van Campen Creek Streambank Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,46,Allegany County Black Creek Streambank Stabilization Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,47,Wyoming County Culvert Assessment Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,48,Warren County Wincrest Drive Green Infrastructure Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,49,Town of Yorktown Lake Mohegan Green Infrastructure Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,50,Essex County Overlook Green Infrastructure Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,51,Town of Richmond Culvert Assessment Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,52,Town of Lake George Green Infrastructure Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
NY,2019,99257418,NYS DEPT OF ENVIRONMENTAL CONSERVATION,53,Ontario County Honeoye Lake Aeration Destratification System Feasibility Study,No,"Watershed Planning
",Urban Runoff/Stormwater,,$0 ,Yes,,Will start on ,Will be Completed On 
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,1,Appalachian Ohio Watershed Support,Yes,"BMP Design
BMP Implementation
",Resource Extraction,NOT APPLICABLE (NA),"$99,444 ",No,Completed,Will start on 07/01/2019,Will be Completed On 09/30/2020
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,2,Turtle Creek Nutrient Trapping Program,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$164,347 ",Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 09/30/2022
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,3,Notre Dame-Cathedral Latin Stream Restoration,No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$174,600 ",Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 09/30/2022
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,4,Zink Ditch Stream Restoration,No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$300,000 ",Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 09/30/2019
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,5,Detwiler Park Restoration Project,No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$472,333 ",Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 09/30/2022
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,6,Johnson's Creek Restoration,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$285,467 ",Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 09/30/2022
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,7,Headwaters Tenmile Agricultural BMP Incentive Program,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$51,577 ",Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 09/30/2022
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,8,Nine Mile Creek Restoration,No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$25,727 ",Yes,Discontinued,Will start on 10/01/2019,Will be Completed On 03/31/2021
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,9,Stickney Creek Floodplain Restoration in Veterans Memorial Park,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$300,000 ",Yes,Completed,Will start on 10/01/2019,Will be Completed On 06/30/2021
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,10,Manor Brook Headwater Stream Restoration,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$276,000 ",Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 09/30/2022
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,11,Smith Ditch Floodplain Restoration,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$145,971 ",Yes,Completed,Will start on 10/01/2019,Will be Completed On 10/31/2021
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,12,Ohio EPA Core,Yes,"NPS Grants Administration
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$1,505,390 ",No,,Will start on 07/01/2019,Will be Completed On 05/31/2023
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,13,ODA 2019 Core,Yes,"BMP Design
Education/Information
Watershed Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$224,300 ",No,Completed,Will start on 07/01/2020,Will be Completed On 06/30/2021
OH,2019,97550019,OHIO ENVIRONMENTAL PROTECTION AGENCY,14,Nine Mile Creek Restoration,No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$274,274 ",Yes,On Schedule,Will start on 06/01/2021,Will be Completed On 07/31/2023
OK,2019,99610020,OFFICE OF THE SECRETARY OF ENERGY & ENVIRONMENT,1,Coordination and Management of OK's NPS Program - Jan 2019 - Dec 2020,Yes,"NPS Grants Administration
NPS State Staff Activities
",Agriculture; Other NPS Pollution; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$137,112 ",No,,Did start on 01/01/2019,Will be Completed On 12/30/2022
OK,2019,99610020,OFFICE OF THE SECRETARY OF ENERGY & ENVIRONMENT,2,"FY2019- FY2020 §319(h) Project 2, Oklahoma Conservation Commission, Implementation of the NPS Management Program, January – December 2019",Yes,"BMP Implementation
Technical Assistance/Technology Transfer
Development of WBPs or Acceptable Alternatives
Implementing a Statewide Program (Regulatory or Non-Regulatory)
Watershed Protection and Restoration Implementation
NPS State Staff Activities
GIS/Modeling
Watershed Planning
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,196,716 ",Yes,,Will start on 01/01/2019,Will be Completed On 12/30/2022
OK,2019,99610020,OFFICE OF THE SECRETARY OF ENERGY & ENVIRONMENT,3,"FY2019-FY2020 §319(h) Project 3, Ambient Cycle 4.4 and Implementation Monitoring Program",No,"Water Quality Assessment/Monitoring
Monitoring Design
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$481,939 ",No,,Will start on 01/01/2019,Will be Completed On 12/30/2022
OK,2019,99610020,OFFICE OF THE SECRETARY OF ENERGY & ENVIRONMENT,4,"Statewide Blue Thumb Program- January 1, – December 31, 2019",Yes,"Education/Information
Water Quality Assessment/Monitoring
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$479,122 ",No,,Will start on 01/01/2019,Will be Completed On 12/30/2022
OK,2019,99610020,OFFICE OF THE SECRETARY OF ENERGY & ENVIRONMENT,5,FY 2019 §319(h) Conservation Partnership Support,No,"BMP Implementation
BMP Effectiveness Monitoring
GIS/Modeling
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$594,334 ",Yes,,Will start on 01/01/2019,Will be Completed On 12/30/2022
OK,2019,99610020,OFFICE OF THE SECRETARY OF ENERGY & ENVIRONMENT,6,"FY2019- FY2020 §319(h) Project 6, Oklahoma Conservation Commission, Implementation of the NPS Management Program, January – December 2020",Yes,"BMP Implementation
Technical Assistance/Technology Transfer
Development of WBPs or Acceptable Alternatives
Implementing a Statewide Program (Regulatory or Non-Regulatory)
Watershed Protection and Restoration Implementation
NPS State Staff Activities
GIS/Modeling
Watershed Planning
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,196,716 ",Yes,,Will start on 01/01/2020,Will be Completed On 12/31/2020
OK,2019,99610020,OFFICE OF THE SECRETARY OF ENERGY & ENVIRONMENT,7,"FY2019-FY2020 §319(h) Project 7, Ambient Cycle 5.4 and Implementation Monitoring Program",No,"Water Quality Assessment/Monitoring
Monitoring Design
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$481,939 ",No,,Will start on 01/01/2020,Will be Completed On 12/31/2020
OK,2019,99610020,OFFICE OF THE SECRETARY OF ENERGY & ENVIRONMENT,8,"Statewide Blue Thumb Program- January 1, – December 31, 2020",Yes,"Education/Information
Water Quality Assessment/Monitoring
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$514,122 ",No,,Will start on 01/01/2020,Will be Completed On 12/31/2020
OR,2019,45119,OR DEPT. OF ENVIRON. QUALITY,1, UPPER S. FORK JOHN DAY BIOASSESSMENT,No,"Monitoring Design
",Agriculture,Implementing a TMDL,"$23,969 ",No,On Schedule,Will start on 07/16/2020,Will be Completed On 10/21/2023
OR,2019,45119,OR DEPT. OF ENVIRON. QUALITY,2,JOHN DAY BASIN UAV VEGETATION MONITORING,No,"GIS/Modeling
Monitoring Design
",Agriculture; Historical Pollutants; Other NPS Pollution; Urban Runoff/Stormwater,Implementing a TMDL,"$25,010 ",No,On Schedule,Will start on 08/12/2020,Will be Completed On 07/31/2023
OR,2019,45119,OR DEPT. OF ENVIRON. QUALITY,3, HOOD RIVER SWCD PHELPS CREEK PIPELINE,No,"BMP Design
",Agriculture,Implementing a TMDL,"$29,470 ",No,Not Initiated,Will start on 01/31/2020,Will be Completed On 12/31/2021
OR,2019,45119,OR DEPT. OF ENVIRON. QUALITY,4,TILLAMOOK SWCD 2019 STREAM RESTORATION,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$31,379 ",No,On Schedule,Will start on 08/12/2020,Will be Completed On 09/29/2023
OR,2019,45119,OR DEPT. OF ENVIRON. QUALITY,5,TILLAMOOK BAY BACKYARD PLANTING,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$31,379 ",No,On Schedule,Will start on 10/20/2020,Will be Completed On 10/31/2023
OR,2019,45119,OR DEPT. OF ENVIRON. QUALITY,6,TILLAMOOK BAY NORTHWEST RESTORATION PARTNERSHIP,No,"BMP Implementation
Education/Information
",Silviculture,Implementing a TMDL,"$24,406 ",No,On Schedule,Will start on 07/10/2020,Will be Completed On 10/31/2023
OR,2019,45119,OR DEPT. OF ENVIRON. QUALITY,7, LITTLE BUTTE/LOWER ANTELOPE CREEKS AGRICULTURAL CONVERSION PROJECT,No,"BMP Implementation
",Agriculture; Silviculture,Developing a TMDL implementation plan(s),"$47,275 ",No,On Schedule,Will start on 07/16/2020,Will be Completed On 12/31/2021
OR,2019,45119,OR DEPT. OF ENVIRON. QUALITY,8,Community Groundwater Protection Education to Domestic Water Well Users Promoting Land Stewardship through Community Interaction,No,"Education/Information
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$31,173 ",No,On Schedule,Will start on 04/17/2020,Will be Completed On 06/20/2022
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,1,DEP Staff,Yes,"NPS Grants Administration
Technical Assistance/Technology Transfer
NPS Monitoring
Development of WBPs or Acceptable Alternatives
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
Education/Information
Regulatory/Enforcement
Other Planning
Water Quality Assessment/Monitoring
",,NOT APPLICABLE (NA),"$1,135,265 ",No,On Schedule,Will start on 10/01/2021,Will be Completed On 09/30/2022
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,2,Grants and Watershed Plan Tracking (EPA In-kind funds),Yes,"Other
NPS State Staff Activities
Other Planning
",,NOT APPLICABLE (NA),$0 ,No,,Will start on 10/01/2019,Will be Completed On 12/31/2020
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,3, Watershed Modeling Capacity training for DEP and Conservation Districts,Yes,"Education/Information
GIS/Modeling
",,NOT APPLICABLE (NA),"$51,000 ",No,On Schedule,Will start on 11/01/2019,Will be Completed On 12/31/2023
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,4,Best Management Practices Data Tool Development and Integration,Yes,"Other Planning
",,NOT APPLICABLE (NA),"$250,000 ",No,On Schedule,Will start on 11/01/2019,Will be Completed On 03/31/2023
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,5,Statewide Lake Water Quality Assessments,Yes,"Water Quality Assessment/Monitoring
",Agriculture; Historical Pollutants; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$30,000 ",No,Completed,Will start on 01/01/2020,Will be Completed On 12/31/2020
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,6,Monitoring Projects for Improvements in WIP's,Yes,"BMP Effectiveness Monitoring
Other Restoration/Protection
",Agriculture; Hydromodification; Resource Extraction,NOT APPLICABLE (NA),"$21,500 ",No,Discontinued,Will start on 10/01/2019,Will be Completed On 12/31/2021
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,7,Southmoreland High School Rain Garden Construction,No,"BMP Implementation
",Hydromodification; Resource Extraction; Urban Runoff/Stormwater,Implementing a TMDL,"$102,277 ",Yes,On Schedule,Will start on 04/01/2020,Will be Completed On 07/31/2021
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,8,WIP BMP Construction,No,"BMP Implementation
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$61,733 ",Yes,On Schedule,Will start on 04/01/2020,Will be Completed On 12/31/2022
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,9,Conewago Creek Restoration Projects,No,"BMP Design
BMP Implementation
",Agriculture,Implementing a TMDL,"$186,625 ",Yes,On Schedule,Will start on 04/01/2020,Will be Completed On 06/30/2022
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,10,Shippensburg Ballfield Streambank Restoration,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$58,000 ",Yes,On Schedule,Will start on 04/01/2020,Will be Completed On 03/31/2023
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,11,Lucianna AMD Discharge Conceptual Design and Randolph AMD Discharge,No,"BMP Design
",Resource Extraction,Implementing a TMDL,"$341,100 ",No,On Schedule,Will start on 10/01/2019,Will be Completed On 03/31/2022
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,12,West Creek Flow Loss Abatement and Oak Hill Boreholes AMD Pollution,No,"BMP Design
",Resource Extraction,Implementing a TMDL,"$98,000 ",No,On Schedule,Will start on 10/01/2019,Will be Completed On 03/31/2023
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,13,VUSP-PA DEP Stormwater Control Measure National Monitoring Site,No,"Other Planning
Water Quality Assessment/Monitoring
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$414,977 ",No,On Schedule,Will start on 10/01/2019,Will be Completed On 12/31/2021
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,14,2019 EPA Region 3 Mid-Atlantic Monitoring Conference,Yes,"Education/Information
",,NOT APPLICABLE (NA),"$25,000 ",No,On Schedule,Will start on 01/01/2020,Will be Completed On 12/31/2021
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,15,BMP Implementation in Approved WIP's,Yes,"BMP Design
BMP Implementation
",,,"$9,168 ",Yes,Never Initiated,Will start on 04/01/2020,Will be Completed On 03/31/2023
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,16,PA Program Assessment and Watershed Plan Updates (EPA In-kind funds),Yes,"NPS State Staff Activities
Watershed Planning
",,NOT APPLICABLE (NA),$0 ,No,,Will start on 12/01/2019,Will be Completed On 02/28/2021
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,17,"West Branch Codorus Creek Stream Restoration (Design, Permit and Construction) CANCELLED",No,,,,$0 ,Yes,Never Initiated,Will start on ,Will be Completed On 
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,18,Design and Permitting Sand Springs AMD Treatment System,No,"BMP Design
BMP Effectiveness Monitoring
",Resource Extraction,NOT APPLICABLE (NA),"$50,350 ",No,On Schedule,Will start on 04/01/2021,Will be Completed On 06/30/2022
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,19,Upper Kishacoquillas Ck Watershed Ag BMP Implementation VI,No,"BMP Design
BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$289,506 ",Yes,On Schedule,Will start on 04/01/2021,Will be Completed On 06/30/2023
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,20,Mill Ck Phase IX Stream Restoration Project,No,"BMP Design
BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$206,350 ",Yes,On Schedule,Will start on 10/01/2020,Will be Completed On 09/30/2022
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,21,Daniel Miller - Conowingo Ck,No,"BMP Design
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$57,000 ",No,On Schedule,Will start on 04/01/2021,Will be Completed On 11/01/2022
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,22,Esh Farm Conowingo Stream Restoration,No,"BMP Implementation
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$321,635 ",Yes,On Schedule,Will start on 06/30/2021,Will be Completed On 06/30/2023
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,23,Otto Discharge AMD Restoration Project Phase 2,No,"BMP Implementation
",Resource Extraction,Implementing a TMDL,"$785,697 ",Yes,On Schedule,Will start on 01/01/2021,Will be Completed On 06/30/2023
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,24,Match - Conservation District Fund Allocation Program,Yes,"BMP Design
Education/Information
Water Quality Assessment/Monitoring
",Agriculture; Hydromodification; Resource Extraction; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,Completed,Will start on 10/01/2019,Will be Completed On 09/30/2020
PA,2019,349819,PA DEPT OF ENVIRONMENTAL PROTECTION,25,Match - Growing Greener Watershed Specialists,Yes,"BMP Design
Education/Information
Water Quality Assessment/Monitoring
",Agriculture; Hydromodification; Resource Extraction; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,Completed,Will start on 10/01/2019,Will be Completed On 09/30/2020
PR,2019,99293420,PUERTO RICO DEPARTMENT OF NATURAL AND ENVIRONMENTA,1,2020 NPS MANAGEMENT PROGRAM,Yes,"BMP Design
Education/Information
Regulatory/Enforcement
Water Quality Assessment/Monitoring
Monitoring Design
",Animal Feeding Operations; Construction,Implementing a TMDL,"$936,800 ",Yes,Completed,Will start on 10/01/2019,Will be Completed On 09/30/2020
SC,2019,99462919,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,1,"NPS Program Management, Statewide Activities, and Match",Yes,"NPS Grants Administration
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$1,054,950 ",No,Completed,Will start on 10/01/2019,Will be Completed On 09/30/2020
SC,2019,99462919,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,2,Implementation of a Statewide Forestry BMP Compliance Program,Yes,"Other Planning
",Silviculture,NOT APPLICABLE (NA),"$185,000 ",No,Completed,Will start on 08/20/2019,Will be Completed On 08/19/2020
SC,2019,99462919,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,3,Kingston Lake with Crabtree,No,"BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,Developing a TMDL,"$431,661 ",Yes,On Schedule,Will start on 09/24/2019,Will be Completed On 09/23/2022
SC,2019,99462919,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,4,Congaree Creek II || Congaree Creek Watershed Water Quality Improvement Project – Phase II,No,"BMP Implementation
Education/Information
",Agriculture; Animal Feeding Operations; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,Implementing a TMDL,"$133,512 ",Yes,On Schedule,Will start on 10/10/2019,Will be Completed On 10/09/2022
SC,2019,99462919,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,5,North Saluda  ||  North Saluda River and Saluda Lake Watershed Implementation Project for Sediment Runoff,No,"BMP Implementation
Education/Information
",Agriculture; Construction; Silviculture; Urban Runoff/Stormwater,Implementing a TMDL,"$360,799 ",Yes,On Schedule,Will start on 09/23/2019,Will be Completed On 09/22/2022
SC,2019,99462919,SOUTH CAROLINA DEPT. OF HEALTH & ENVIR. CONTROL,6,"May River IV || Fecal Load Reduction Best Management Practices in Support of the May River Watershed Action Plan, Phase IV – Sanitary Sewer Connections",No,"BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$365,558 ",Yes,On Schedule,Will start on 09/25/2019,Will be Completed On 09/24/2022
