"","nutrient_type","variable","value"
"16440","Stream nitrate","urban",4.08734537934817
"16441","Stream nitrate","urban",7.03522764968697
"16442","Stream nitrate","urban",8.82100233076273
"16443","Stream nitrate","urban",10.8481223118
"16444","Stream nitrate","urban",-2.97801498361226
"16445","Stream nitrate","urban",2.00568743850363
"16446","Stream nitrate","urban",8.38345097920596
"16447","Stream nitrate","urban",2.6912960738415
"16448","Stream nitrate","urban",2.75588236735974
"16449","Stream nitrate","urban",3.11699576119002
"16450","Stream nitrate","urban",5.54357012854086
"16451","Stream nitrate","urban",-2.31960034934733
"16452","Stream nitrate","urban",6.01844958517177
"16453","Stream nitrate","urban",-2.16775328820085
"16454","Stream nitrate","urban",4.0604199016647
"16455","Stream nitrate","urban",3.86787754913452
"16456","Stream nitrate","urban",9.69828032738229
"16457","Stream nitrate","urban",-3.36046129613809
"16458","Stream nitrate","urban",4.78678751291655
"16459","Stream nitrate","urban",2.04380778335378
"16460","Stream nitrate","urban",4.960107347323
"16461","Stream nitrate","urban",1.35691091336694
"16462","Stream nitrate","urban",-0.194622711577778
"16463","Stream nitrate","urban",8.50269881379575
"16464","Stream nitrate","urban",-0.0332636502391108
"16465","Stream nitrate","urban",5.55363372539602
"16466","Stream nitrate","urban",1.88158362893616
"16467","Stream nitrate","urban",3.33135919939114
"16468","Stream nitrate","urban",3.36708576610767
"16469","Stream nitrate","urban",-1.05033966423205
"16470","Stream nitrate","urban",2.42327954187378
"16471","Stream nitrate","urban",0.31285655489182
"16472","Stream nitrate","urban",2.50554163431581
"16473","Stream nitrate","urban",2.50051405758969
"16474","Stream nitrate","urban",6.15498205422466
"16475","Stream nitrate","urban",3.94242137309432
"16476","Stream nitrate","urban",6.910976393584
"16477","Stream nitrate","urban",6.47028261343998
"16478","Stream nitrate","urban",4.26260311446656
"16479","Stream nitrate","urban",2.3259115522903
"16480","Stream nitrate","urban",0.509565877108914
"16481","Stream nitrate","urban",11.0970925332203
"16482","Stream nitrate","urban",0.883533516356847
"16483","Stream nitrate","urban",0.539025356615412
"16484","Stream nitrate","urban",2.16634876808975
"16485","Stream nitrate","urban",7.92873125864776
"16486","Stream nitrate","urban",3.44568349750726
"16487","Stream nitrate","urban",-1.6024814214897
"16488","Stream nitrate","urban",5.47951978751468
"16489","Stream nitrate","urban",-0.334519689842418
"16490","Stream nitrate","urban",2.91559382247948
"16491","Stream nitrate","urban",6.85090847532125
"16492","Stream nitrate","urban",9.48598801887517
"16493","Stream nitrate","urban",0.105638534623017
"16494","Stream nitrate","urban",1.10023877493938
"16495","Stream nitrate","urban",10.6192875813411
"16496","Stream nitrate","urban",1.24870925045756
"16497","Stream nitrate","urban",8.78384011730559
"16498","Stream nitrate","urban",5.69090020728815
"16499","Stream nitrate","urban",3.72372356889481
"16500","Stream nitrate","urban",2.65729581391559
"16501","Stream nitrate","urban",-1.40351155360905
"16502","Stream nitrate","urban",0.195224788433328
"16503","Stream nitrate","urban",3.70252216558323
"16504","Stream nitrate","urban",9.40273131336069
"16505","Stream nitrate","urban",1.2216240636046
"16506","Stream nitrate","urban",2.95590199759539
"16507","Stream nitrate","urban",4.60451026927491
"16508","Stream nitrate","urban",3.52866839031224
"16509","Stream nitrate","urban",8.14520373966102
"16510","Stream nitrate","urban",1.20886033156048
"16511","Stream nitrate","urban",1.5497869735279
"16512","Stream nitrate","urban",5.43448535200522
"16513","Stream nitrate","urban",-1.05351579629591
"16514","Stream nitrate","urban",7.94280727808722
"16515","Stream nitrate","urban",1.86421777331227
"16516","Stream nitrate","urban",-0.284467316919771
"16517","Stream nitrate","urban",5.78058159323557
"16518","Stream nitrate","urban",2.48686430020663
"16519","Stream nitrate","urban",8.63913644140591
"16520","Stream nitrate","urban",0.570829537803731
"16521","Stream nitrate","urban",-2.1245631723667
"16522","Stream nitrate","urban",1.46368365473553
"16523","Stream nitrate","urban",3.70786839379266
"16524","Stream nitrate","urban",2.56539849598519
"16525","Stream nitrate","urban",1.45373743465242
"16526","Stream nitrate","urban",8.16501091374649
"16527","Stream nitrate","urban",5.14124484171619
"16528","Stream nitrate","urban",5.92707659479105
"16529","Stream nitrate","urban",4.19443487532454
"16530","Stream nitrate","urban",8.96506514428273
"16531","Stream nitrate","urban",1.85430595008727
"16532","Stream nitrate","urban",5.64545958358182
"16533","Stream nitrate","urban",5.79406925018885
"16534","Stream nitrate","urban",-1.27291193376407
"16535","Stream nitrate","urban",-2.75005799441433
"16536","Stream nitrate","urban",5.12763868587948
"16537","Stream nitrate","urban",1.11359713268581
"16538","Stream nitrate","urban",0.267495625144393
"16539","Stream nitrate","urban",1.25741585698411
"16540","Stream nitrate","urban",0.448786184555415
"16541","Stream nitrate","urban",3.53180362180388
"16542","Stream nitrate","urban",3.53299776931115
"16543","Stream nitrate","urban",2.46012878467707
"16544","Stream nitrate","urban",1.20652932235075
"16545","Stream nitrate","urban",2.60710696282986
"16546","Stream nitrate","urban",10.2232965112785
"16547","Stream nitrate","urban",-2.01772792581454
"16548","Stream nitrate","urban",5.30177711645137
"16549","Stream nitrate","urban",6.56895814963378
"16550","Stream nitrate","urban",10.4020121441595
"16551","Stream nitrate","urban",0.997397190730919
"16552","Stream nitrate","urban",9.60565137070062
"16553","Stream nitrate","urban",-0.0856970277347626
"16554","Stream nitrate","urban",2.52397936612966
"16555","Stream nitrate","urban",8.17898166622365
"16556","Stream nitrate","urban",1.02352384284025
"16557","Stream nitrate","urban",0.710420212909867
"16558","Stream nitrate","urban",1.51674132874836
"16559","Stream nitrate","urban",-0.647672963432736
"16560","Stream nitrate","urban",5.55367375641234
"16561","Stream nitrate","urban",4.05672058441974
"16562","Stream nitrate","urban",3.91362750472701
"16563","Stream nitrate","urban",7.60117438959848
"16564","Stream nitrate","urban",0.956789048648052
"16565","Stream nitrate","urban",6.19300168339655
"16566","Stream nitrate","urban",0.0167819405727805
"16567","Stream nitrate","urban",3.71812042703476
"16568","Stream nitrate","urban",3.0355642174925
"16569","Stream nitrate","urban",5.90248980211255
"16570","Stream nitrate","urban",1.77949657531089
"16571","Stream nitrate","urban",12.7525209140211
"16572","Stream nitrate","urban",-2.87246902642121
"16573","Stream nitrate","urban",6.33796305489677
"16574","Stream nitrate","urban",6.39421165114366
"16575","Stream nitrate","urban",6.37065472439126
"16576","Stream nitrate","urban",2.26926694933653
"16577","Stream nitrate","urban",6.9394290601825
"16578","Stream nitrate","urban",15.0534436821786
"16579","Stream nitrate","urban",10.1604228913663
"16580","Stream nitrate","urban",6.82891723717101
"16581","Stream nitrate","urban",-0.491792398596879
"16582","Stream nitrate","urban",1.90331706707007
"16583","Stream nitrate","urban",1.17869654256554
"16584","Stream nitrate","urban",-0.341694319387198
"16585","Stream nitrate","urban",-1.76584180736709
"16586","Stream nitrate","urban",-1.88666644495892
"16587","Stream nitrate","urban",3.25046944667381
"16588","Stream nitrate","urban",2.38275660821857
"16589","Stream nitrate","urban",-7.80262915388133
"16590","Stream nitrate","urban",2.02007200541413
"16591","Stream nitrate","urban",0.453416540238631
"16592","Stream nitrate","urban",-9.32019047281094
"16593","Stream nitrate","urban",8.16544737281574
"16594","Stream nitrate","urban",18.7121635681857
"16595","Stream nitrate","urban",3.77381222037397
"16596","Stream nitrate","urban",6.17364302011402
"16597","Stream nitrate","urban",4.12180689478646
"16598","Stream nitrate","urban",2.76442108471871
"16599","Stream nitrate","urban",-1.73426557486753
"16600","Stream nitrate","urban",10.443427253615
"16601","Stream nitrate","urban",4.77180469525203
"16602","Stream nitrate","urban",-1.88700770129864
"16603","Stream nitrate","urban",-1.85454086735798
"16604","Stream nitrate","urban",1.85295194210133
"16605","Stream nitrate","urban",1.78754852972185
"16606","Stream nitrate","urban",4.8059857182515
"16607","Stream nitrate","urban",10.5588352442344
"16608","Stream nitrate","urban",3.89871324887644
"16609","Stream nitrate","urban",1.7217438769145
"16610","Stream nitrate","urban",6.68327461906859
"16611","Stream nitrate","urban",9.61294736885663
"16612","Stream nitrate","urban",2.01153319058731
"16613","Stream nitrate","urban",5.12248591948978
"16614","Stream nitrate","urban",10.5155977190964
"16615","Stream nitrate","urban",-5.93828235731583
"16616","Stream nitrate","urban",1.67368005096288
"16617","Stream nitrate","urban",-3.12067154834299
"16618","Stream nitrate","urban",1.1320981968549
"16619","Stream nitrate","urban",12.1689380500014
"16620","Stream nitrate","urban",-1.00081109416842
"16621","Stream nitrate","urban",11.0218669636207
"16622","Stream nitrate","urban",1.496697251925
"16623","Stream nitrate","urban",4.33144148845026
"16624","Stream nitrate","urban",9.50071386461463
"16625","Stream nitrate","urban",4.21606721735129
"16626","Stream nitrate","urban",2.22002783990654
"16627","Stream nitrate","urban",-0.500850154551673
"16628","Stream nitrate","urban",6.56615575776466
"16629","Stream nitrate","urban",2.3869576715762
"16630","Stream nitrate","urban",2.23005654507487
"16631","Stream nitrate","urban",-3.70044221390916
"16632","Stream nitrate","urban",3.77323287530569
"16633","Stream nitrate","urban",5.57779836454542
"16634","Stream nitrate","urban",0.585289118312415
"16635","Stream nitrate","urban",10.0905905830807
"16636","Stream nitrate","urban",10.1338404338213
"16637","Stream nitrate","urban",-0.406952576622499
"16638","Stream nitrate","urban",2.12829931655342
"16639","Stream nitrate","urban",10.0931850200502
"16640","Stream nitrate","urban",5.10179770592039
"16641","Stream nitrate","urban",4.45926437173962
"16642","Stream nitrate","urban",-4.29294289097014
"16643","Stream nitrate","urban",8.38129108308563
"16644","Stream nitrate","urban",3.92463276106763
"16645","Stream nitrate","urban",4.40495523364291
"16646","Stream nitrate","urban",7.29414316833264
"16647","Stream nitrate","urban",2.43309689282813
"16648","Stream nitrate","urban",4.50276079365422
"16649","Stream nitrate","urban",2.25911716886079
"16650","Stream nitrate","urban",1.43392057106054
"16651","Stream nitrate","urban",1.12307768397155
"16652","Stream nitrate","urban",-0.381336005251611
"16653","Stream nitrate","urban",-2.49252094967942
"16654","Stream nitrate","urban",2.20896996897285
"16655","Stream nitrate","urban",4.62127926987981
"16656","Stream nitrate","urban",-1.99573743279541
"16657","Stream nitrate","urban",18.7968362149768
"16658","Stream nitrate","urban",7.65228337241989
"16659","Stream nitrate","urban",2.05877699040538
"16660","Stream nitrate","urban",-2.14976258907072
"16661","Stream nitrate","urban",5.88644598650259
"16662","Stream nitrate","urban",1.77750645415872
"16663","Stream nitrate","urban",-0.569458727219892
"16664","Stream nitrate","urban",4.90595612234192
"16665","Stream nitrate","urban",2.77289948848477
"16666","Stream nitrate","urban",4.76363036079452
"16667","Stream nitrate","urban",4.97712270972704
"16668","Stream nitrate","urban",4.99229337712767
"16669","Stream nitrate","urban",-2.23042622102823
"16670","Stream nitrate","urban",2.47501720533047
"16671","Stream nitrate","urban",11.4363915042841
"16672","Stream nitrate","urban",0.755548723396224
"16673","Stream nitrate","urban",4.36498991042319
"16674","Stream nitrate","urban",9.34663808585193
"16675","Stream nitrate","urban",7.58526064937617
"16676","Stream nitrate","urban",8.40200012702488
"16677","Stream nitrate","urban",4.57765472692475
"16678","Stream nitrate","urban",4.207766462556
"16679","Stream nitrate","urban",-3.47255226371856
"16680","Stream nitrate","urban",3.20807604706169
"16681","Stream nitrate","urban",2.92319562007082
"16682","Stream nitrate","urban",1.88518443076038
"16683","Stream nitrate","urban",7.1085773778977
"16684","Stream nitrate","urban",2.65268023626912
"16685","Stream nitrate","urban",3.15237774216769
"16686","Stream nitrate","urban",7.20374420932928
"16687","Stream nitrate","urban",-0.316157246723442
"16688","Stream nitrate","urban",6.09069459007379
"16689","Stream nitrate","urban",0.964798924136715
"16690","Stream nitrate","urban",3.23476584356843
"16691","Stream nitrate","urban",-4.36799134101595
"16692","Stream nitrate","urban",-3.95781275637606
"16693","Stream nitrate","urban",3.90410337466147
"16694","Stream nitrate","urban",0.434701998718847
"16695","Stream nitrate","urban",4.75425215902483
"16696","Stream nitrate","urban",1.91913928763001
"16697","Stream nitrate","urban",6.23015905720062
"16698","Stream nitrate","urban",2.64553390667064
"16699","Stream nitrate","urban",-0.106944667651504
"16700","Stream nitrate","urban",6.16292114149236
"16701","Stream nitrate","urban",2.74019282686189
"16702","Stream nitrate","urban",13.1731221843939
"16703","Stream nitrate","urban",3.52363514472609
"16704","Stream nitrate","urban",-3.0347914278205
"16705","Stream nitrate","urban",9.32095402076613
"16706","Stream nitrate","urban",3.58312799664422
"16707","Stream nitrate","urban",9.61788736547225
"16708","Stream nitrate","urban",9.36181863105781
"16709","Stream nitrate","urban",4.18069860457188
"16710","Stream nitrate","urban",1.90787667264983
"16711","Stream nitrate","urban",-2.2466218886538
"16712","Stream nitrate","urban",6.44911566236368
"16713","Stream nitrate","urban",10.7930601526911
"16714","Stream nitrate","urban",2.47840235212086
"16715","Stream nitrate","urban",-1.88540792244855
"16716","Stream nitrate","urban",5.43794688691828
"16717","Stream nitrate","urban",7.92429793343971
"16718","Stream nitrate","urban",-3.79825001333611
"16719","Stream nitrate","urban",-0.677020197458519
"16720","Stream nitrate","urban",8.79276566844634
"16721","Stream nitrate","urban",3.03888015230574
"16722","Stream nitrate","urban",5.5634897535804
"16723","Stream nitrate","urban",5.50073485869519
"16724","Stream nitrate","urban",-1.7328418249471
"16725","Stream nitrate","urban",2.87985483797112
"16726","Stream nitrate","urban",12.3837358361098
"16727","Stream nitrate","urban",3.47693782818072
"16728","Stream nitrate","urban",2.14955784161379
"16729","Stream nitrate","urban",0.880279222653295
"16730","Stream nitrate","urban",-0.682872101112692
"16731","Stream nitrate","urban",0.535541616891489
"16732","Stream nitrate","urban",2.1751132323895
"16733","Stream nitrate","urban",4.36025891017927
"16734","Stream nitrate","urban",6.01035924149197
"16735","Stream nitrate","urban",2.38563118806755
"16736","Stream nitrate","urban",3.97164924533956
"16737","Stream nitrate","urban",4.11407668577819
"16738","Stream nitrate","urban",7.62686160888546
"16739","Stream nitrate","urban",10.9082093123925
