"","policy","nutreint_type","variable","value"
"545","319","Lake TN","new_value",0.000636939315319775
"546","criteria","Lake TN","new_value",-5.62113430472586
"547","tmdl","Lake TN","new_value",15.2365460376177
"548","319","Lake TN","new_value",-0.00141969906232267
"549","criteria","Lake TN","new_value",1.57971290306694
"550","tmdl","Lake TN","new_value",-123.056689432132
"551","319","Lake TN","new_value",-0.00258335213732934
"552","criteria","Lake TN","new_value",0.685910029702685
"553","tmdl","Lake TN","new_value",25.2795091480742
"554","319","Lake TN","new_value",0.00241468461150511
"555","criteria","Lake TN","new_value",-0.823180532592966
"556","tmdl","Lake TN","new_value",58.048779203806
"557","319","Lake TN","new_value",0.00275287209791365
"558","criteria","Lake TN","new_value",3.81913469128676
"559","tmdl","Lake TN","new_value",-35.6879411419662
"560","319","Lake TN","new_value",0.00166634395150632
"561","criteria","Lake TN","new_value",2.29682837260423
"562","tmdl","Lake TN","new_value",12.2439775357345
"563","319","Lake TN","new_value",0.000206151399019571
"564","criteria","Lake TN","new_value",-1.78678887353505
"565","tmdl","Lake TN","new_value",57.9739840669669
"566","319","Lake TN","new_value",-0.000713554541584006
"567","criteria","Lake TN","new_value",3.50648119571537
"568","tmdl","Lake TN","new_value",-11.0465236390058
"569","319","Lake TN","new_value",-0.00674908287873017
"570","criteria","Lake TN","new_value",-1.5511038901174
"571","tmdl","Lake TN","new_value",15.7604741913392
"572","319","Lake TN","new_value",-0.00506988196990033
"573","criteria","Lake TN","new_value",10.0032978332914
"574","tmdl","Lake TN","new_value",19.8413816611559
"575","319","Lake TN","new_value",0.00157128686166733
"576","criteria","Lake TN","new_value",-0.596978551665231
"577","tmdl","Lake TN","new_value",78.9181553878442
"578","319","Lake TN","new_value",-0.00584545147369113
"579","criteria","Lake TN","new_value",20.2053690049123
"580","tmdl","Lake TN","new_value",16.7197667774023
"581","319","Lake TN","new_value",-0.0137607167857504
"582","criteria","Lake TN","new_value",-0.940865146192516
"583","tmdl","Lake TN","new_value",-150.409521424322
"584","319","Lake TN","new_value",-0.00460147309538006
"585","criteria","Lake TN","new_value",8.22086847110691
"586","tmdl","Lake TN","new_value",172.371473250052
"587","319","Lake TN","new_value",0.00196215127298118
"588","criteria","Lake TN","new_value",17.154590649978
"589","tmdl","Lake TN","new_value",12.5776869301135
"590","319","Lake TN","new_value",0.00465036584299799
"591","criteria","Lake TN","new_value",8.2256474967597
"592","tmdl","Lake TN","new_value",-45.1184176375442
"593","319","Lake TN","new_value",-0.00704898554504213
"594","criteria","Lake TN","new_value",2.70448407733419
"595","tmdl","Lake TN","new_value",2.13521193091165
"596","319","Lake TN","new_value",-0.00329001943002745
"597","criteria","Lake TN","new_value",1.80516760172805
"598","tmdl","Lake TN","new_value",-33.3270116307673
"599","319","Lake TN","new_value",-0.0139291994200578
"600","criteria","Lake TN","new_value",4.26184007854069
"601","tmdl","Lake TN","new_value",-37.8485016861968
"602","319","Lake TN","new_value",0.00458383800947766
"603","criteria","Lake TN","new_value",-13.7482890326203
"604","tmdl","Lake TN","new_value",-53.8889115074267
"605","319","Lake TN","new_value",0.00913008840382371
"606","criteria","Lake TN","new_value",-9.14922433893988
"607","tmdl","Lake TN","new_value",-20.789454498154
"608","319","Lake TN","new_value",0.00353517976321032
"609","criteria","Lake TN","new_value",10.7182272533024
"610","tmdl","Lake TN","new_value",-49.341226145029
"611","319","Lake TN","new_value",-0.00386999448107375
"612","criteria","Lake TN","new_value",-5.10403997707103
"613","tmdl","Lake TN","new_value",86.7382923814325
"614","319","Lake TN","new_value",-0.0159022186484015
"615","criteria","Lake TN","new_value",-2.113880343803
"616","tmdl","Lake TN","new_value",-10.4737769339919
"617","319","Lake TN","new_value",0.00576794708714251
"618","criteria","Lake TN","new_value",-10.8680273691532
"619","tmdl","Lake TN","new_value",-56.2379071287058
"620","319","Lake TN","new_value",-0.0123544900273721
"621","criteria","Lake TN","new_value",5.88254445107995
"622","tmdl","Lake TN","new_value",-61.5339869572519
"623","319","Lake TN","new_value",-0.00415023819418552
"624","criteria","Lake TN","new_value",-2.64926031066442
"625","tmdl","Lake TN","new_value",-62.558146825041
"626","319","Lake TN","new_value",-0.000963662547407439
"627","criteria","Lake TN","new_value",2.33198289494758
"628","tmdl","Lake TN","new_value",29.182712801947
"629","319","Lake TN","new_value",0.000164811081034128
"630","criteria","Lake TN","new_value",-0.153623728983048
"631","tmdl","Lake TN","new_value",-44.1059399522664
"632","319","Lake TN","new_value",0.00428254721393107
"633","criteria","Lake TN","new_value",-2.27349821368015
"634","tmdl","Lake TN","new_value",-57.8006252491865
"635","319","Lake TN","new_value",-0.0047436400012585
"636","criteria","Lake TN","new_value",14.759285344189
"637","tmdl","Lake TN","new_value",-10.6861532243334
"638","319","Lake TN","new_value",-0.00628805876400701
"639","criteria","Lake TN","new_value",5.43356751607689
"640","tmdl","Lake TN","new_value",-25.6871297024956
"641","319","Lake TN","new_value",-0.00840256585345662
"642","criteria","Lake TN","new_value",-9.98908338496847
"643","tmdl","Lake TN","new_value",-48.4085689090435
"644","319","Lake TN","new_value",-0.0145777906198466
"645","criteria","Lake TN","new_value",16.3359166160604
"646","tmdl","Lake TN","new_value",-40.1711057854135
"647","319","Lake TN","new_value",0.00887181446821118
"648","criteria","Lake TN","new_value",-2.76371005130164
"649","tmdl","Lake TN","new_value",46.1942778691343
"650","319","Lake TN","new_value",0.00247346820432041
"651","criteria","Lake TN","new_value",12.8829756286147
"652","tmdl","Lake TN","new_value",57.0284693880059
"653","319","Lake TN","new_value",-0.00704737447902408
"654","criteria","Lake TN","new_value",10.7052310302486
"655","tmdl","Lake TN","new_value",-30.3898834787855
"656","319","Lake TN","new_value",0.0124235527494972
"657","criteria","Lake TN","new_value",3.50180765322947
"658","tmdl","Lake TN","new_value",29.8180767254106
"659","319","Lake TN","new_value",-0.0101120328849024
"660","criteria","Lake TN","new_value",6.30325050926644
"661","tmdl","Lake TN","new_value",44.7104896563241
"662","319","Lake TN","new_value",0.00768949497341497
"663","criteria","Lake TN","new_value",7.39913265455817
"664","tmdl","Lake TN","new_value",48.0534391895695
"665","319","Lake TN","new_value",0.00418968220266291
"666","criteria","Lake TN","new_value",1.47867776722313
"667","tmdl","Lake TN","new_value",-51.1822562893124
"668","319","Lake TN","new_value",0.00189563072089795
"669","criteria","Lake TN","new_value",-7.10643346631465
"670","tmdl","Lake TN","new_value",-106.581547902423
"671","319","Lake TN","new_value",-0.00742760302771831
"672","criteria","Lake TN","new_value",1.68875921014577
"673","tmdl","Lake TN","new_value",151.99954179392
"674","319","Lake TN","new_value",-0.0066694978156443
"675","criteria","Lake TN","new_value",-9.52569126270783
"676","tmdl","Lake TN","new_value",-18.8849522688585
"677","319","Lake TN","new_value",0.0058294985416438
"678","criteria","Lake TN","new_value",-1.97635527508597
"679","tmdl","Lake TN","new_value",45.1424324088369
"680","319","Lake TN","new_value",0.000861448294847002
"681","criteria","Lake TN","new_value",-2.82537002414297
"682","tmdl","Lake TN","new_value",-69.9761136946292
"683","319","Lake TN","new_value",-8.60284823131427e-05
"684","criteria","Lake TN","new_value",-4.70815780278919
"685","tmdl","Lake TN","new_value",67.588332568295
"686","319","Lake TN","new_value",0.0031854351738592
"687","criteria","Lake TN","new_value",-7.538874432897
"688","tmdl","Lake TN","new_value",-117.819625190698
"689","319","Lake TN","new_value",-0.00347201087238027
"690","criteria","Lake TN","new_value",0.64155019712731
"691","tmdl","Lake TN","new_value",107.974671492913
"692","319","Lake TN","new_value",0.0230967474449392
"693","criteria","Lake TN","new_value",3.10886485459934
"694","tmdl","Lake TN","new_value",57.1498366848994
"695","319","Lake TN","new_value",-0.0135634670245373
"696","criteria","Lake TN","new_value",13.0661866028389
"697","tmdl","Lake TN","new_value",33.528192034194
"698","319","Lake TN","new_value",-0.000207634079019692
"699","criteria","Lake TN","new_value",-0.793468892048742
"700","tmdl","Lake TN","new_value",35.4169907811775
"701","319","Lake TN","new_value",0.00509176800851059
"702","criteria","Lake TN","new_value",1.24512572787893
"703","tmdl","Lake TN","new_value",33.5218073762215
"704","319","Lake TN","new_value",-0.0113421171407648
"705","criteria","Lake TN","new_value",14.9000642519451
"706","tmdl","Lake TN","new_value",63.8092639713911
"707","319","Lake TN","new_value",-0.00545669245985627
"708","criteria","Lake TN","new_value",-2.08093538043054
"709","tmdl","Lake TN","new_value",-14.9006008961374
"710","319","Lake TN","new_value",0.00988934941976807
"711","criteria","Lake TN","new_value",1.33331929826433
"712","tmdl","Lake TN","new_value",151.131291986156
"713","319","Lake TN","new_value",-0.00573416988299788
"714","criteria","Lake TN","new_value",14.7022473023434
"715","tmdl","Lake TN","new_value",-39.7352483839948
"716","319","Lake TN","new_value",0.00603616746268012
"717","criteria","Lake TN","new_value",-4.8230040971274
"718","tmdl","Lake TN","new_value",21.0719017280068
"719","319","Lake TN","new_value",-0.0174024419091795
"720","criteria","Lake TN","new_value",-15.9302702574249
"721","tmdl","Lake TN","new_value",70.5998976605026
"722","319","Lake TN","new_value",0.0175956586429308
"723","criteria","Lake TN","new_value",-9.32425112069604
"724","tmdl","Lake TN","new_value",26.8304869765971
"725","319","Lake TN","new_value",0.0115033786577375
"726","criteria","Lake TN","new_value",10.0885025935925
"727","tmdl","Lake TN","new_value",-36.968241705285
"728","319","Lake TN","new_value",-0.00647796903668006
"729","criteria","Lake TN","new_value",1.07841578342512
"730","tmdl","Lake TN","new_value",16.3054022622993
"731","319","Lake TN","new_value",0.00128015151574212
"732","criteria","Lake TN","new_value",0.624466364914275
"733","tmdl","Lake TN","new_value",84.0425400034697
"734","319","Lake TN","new_value",0.00891047415836468
"735","criteria","Lake TN","new_value",2.61751659735829
"736","tmdl","Lake TN","new_value",-36.1050463978102
"737","319","Lake TN","new_value",-0.00523272088787351
"738","criteria","Lake TN","new_value",2.53686378934237
"739","tmdl","Lake TN","new_value",7.84821895407041
"740","319","Lake TN","new_value",9.70344259915703e-05
"741","criteria","Lake TN","new_value",-2.85860597632316
"742","tmdl","Lake TN","new_value",43.7894034041445
"743","319","Lake TN","new_value",-0.0141335143009386
"744","criteria","Lake TN","new_value",8.74571495608275
"745","tmdl","Lake TN","new_value",-21.0163936938483
"746","319","Lake TN","new_value",-0.0101370454522439
"747","criteria","Lake TN","new_value",7.61702997844146
"748","tmdl","Lake TN","new_value",-71.2906920124316
"749","319","Lake TN","new_value",0.00480267646334983
"750","criteria","Lake TN","new_value",-5.22867675937911
"751","tmdl","Lake TN","new_value",-4.6375338011547
"752","319","Lake TN","new_value",-0.000512189647570669
"753","criteria","Lake TN","new_value",2.11555049037934
"754","tmdl","Lake TN","new_value",-82.1622169972863
"755","319","Lake TN","new_value",0.00197096972982974
"756","criteria","Lake TN","new_value",0.800352355872215
"757","tmdl","Lake TN","new_value",30.6377949544279
"758","319","Lake TN","new_value",-0.00482477317377891
"759","criteria","Lake TN","new_value",4.09686200890388
"760","tmdl","Lake TN","new_value",15.2912524903317
"761","319","Lake TN","new_value",0.00152020510892073
"762","criteria","Lake TN","new_value",2.27485743299233
"763","tmdl","Lake TN","new_value",-2.14169232922447
"764","319","Lake TN","new_value",0.00037027261834996
"765","criteria","Lake TN","new_value",2.22483647253395
"766","tmdl","Lake TN","new_value",6.49527341752793
"767","319","Lake TN","new_value",-0.000616331074710762
"768","criteria","Lake TN","new_value",5.47766279978797
"769","tmdl","Lake TN","new_value",13.6422755778784
"770","319","Lake TN","new_value",0.00259700447496754
"771","criteria","Lake TN","new_value",6.22849415326176
"772","tmdl","Lake TN","new_value",46.2366452977023
"773","319","Lake TN","new_value",0.00166696839375497
"774","criteria","Lake TN","new_value",4.12398930187602
"775","tmdl","Lake TN","new_value",60.3669792697002
"776","319","Lake TN","new_value",-0.00966954422076013
"777","criteria","Lake TN","new_value",4.38935097718746
"778","tmdl","Lake TN","new_value",131.299901895781
"779","319","Lake TN","new_value",0.00723949136664655
"780","criteria","Lake TN","new_value",-7.11599743312491
"781","tmdl","Lake TN","new_value",-155.458303213803
"782","319","Lake TN","new_value",-0.00762400655091057
"783","criteria","Lake TN","new_value",-2.78342199851727
"784","tmdl","Lake TN","new_value",-3.86739169526041
"785","319","Lake TN","new_value",0.00433460886024003
"786","criteria","Lake TN","new_value",0.883183575160221
"787","tmdl","Lake TN","new_value",-56.8153035184045
"788","319","Lake TN","new_value",0.0103120861224754
"789","criteria","Lake TN","new_value",-10.4599224426724
"790","tmdl","Lake TN","new_value",-123.068886702328
"791","319","Lake TN","new_value",0.00315074719504939
"792","criteria","Lake TN","new_value",2.43143318554135
"793","tmdl","Lake TN","new_value",44.3041345025732
"794","319","Lake TN","new_value",0.000821381840542918
"795","criteria","Lake TN","new_value",4.53035280718923
"796","tmdl","Lake TN","new_value",-12.4136515920952
"797","319","Lake TN","new_value",-0.00676154242029561
"798","criteria","Lake TN","new_value",-1.7277231731964
"799","tmdl","Lake TN","new_value",14.397325681603
"800","319","Lake TN","new_value",-0.0145906549134277
"801","criteria","Lake TN","new_value",7.97039598845269
"802","tmdl","Lake TN","new_value",113.233455983616
"803","319","Lake TN","new_value",-0.00428829123512256
"804","criteria","Lake TN","new_value",6.85402850856115
"805","tmdl","Lake TN","new_value",13.8643770253509
"806","319","Lake TN","new_value",0.00188822301123288
"807","criteria","Lake TN","new_value",4.44443358540896
"808","tmdl","Lake TN","new_value",60.291708353802
"809","319","Lake TN","new_value",-0.00239756454575067
"810","criteria","Lake TN","new_value",1.69024519479692
"811","tmdl","Lake TN","new_value",14.6436871189577
"812","319","Lake TN","new_value",-0.0141581496715556
"813","criteria","Lake TN","new_value",0.715984817337183
"814","tmdl","Lake TN","new_value",-52.7583638570114
"815","319","Lake TN","new_value",-0.00563531999241645
"816","criteria","Lake TN","new_value",16.4557790361768
"817","tmdl","Lake TN","new_value",25.6459652280518
"818","319","Lake TN","new_value",0.00504075886704374
"819","criteria","Lake TN","new_value",5.17967556991873
"820","tmdl","Lake TN","new_value",23.4671209615845
"821","319","Lake TN","new_value",-0.00402599991487556
"822","criteria","Lake TN","new_value",-0.800707268201363
"823","tmdl","Lake TN","new_value",-25.2709809340788
"824","319","Lake TN","new_value",0.00207833195166005
"825","criteria","Lake TN","new_value",-5.99697648118842
"826","tmdl","Lake TN","new_value",-117.722431898189
"827","319","Lake TN","new_value",0.00691622600659363
"828","criteria","Lake TN","new_value",7.34122768254427
"829","tmdl","Lake TN","new_value",39.4054913782221
